"","created_at","text","id"
"168",2018-11-06 16:25:44,"new york, get out and vote for @johnfasony, a great and hardworking congressman. we need john’s voice in d.c. his opponent just moved to the area - is pro-iran and anti-israel. vote for john. has my strong endorsement!",168
"169",2018-11-06 16:25:09,"if chuck schumer and nancy pelosi gain the majority, they will try to raise your taxes, restore job-killing regulations, shut down your coal mines and timber mills, take away your healthcare, impose socialism, and erase your borders. vote for @mattformontana and @gregformontana! https://t.co/adncqky7qd",169
"170",2018-11-06 16:24:54,"arizona is such a great state but it needs border security which @marthamcsally will provide, and krysten sinema doesn’t even think about. if it were up to sinema - drugs, crime and illegal traffic will be flowing into arizona at an ever increasing pace. vote for martha!",170
"171",2018-11-06 16:24:43,"rumor has it that senator joe donnelly of indiana is paying for facebook ads for his so-called opponent on the libertarian ticket. donnelly is trying to steal the election? isn’t that what russia did!?",171
"172",2018-11-06 16:24:13,"....lake okeechobee and all of the hurricane money were a passion for rick scott, who called endlessly on behalf of the people of florida. vote @scottforflorida!",172
"173",2018-11-06 16:23:52,"in all the time i’ve been president, almost two years, never once did senator bill nelson call me to ask for help for the great state of florida. i never see him until election time....",173
"174",2018-11-06 16:23:23,"another fantastic #magarally tonight in the great state of florida. in just 3 days, the people of florida are going to elect @scottforflorida and @rondesantisfl to protect your jobs, defend your borders, and continue making america  great again! https://t.co/0pwiwchgbh🇺🇸 https://t.co/ss78uyafog",174
"175",2018-11-06 16:21:12,"thank you macon, georgia! get out on tuesday, november 6th and vote for @briankempga as your next governor to protect your jobs, defend your borders, fight for your values, and continue making america great again! https://t.co/hzbqw35onm",175
"176",2018-11-06 16:20:17,"if @andrewgillum did the same job with florida that he has done in tallahassee as mayor, the state will be a crime ridden, overtaxed mess. @rondesantisfl will be a great governor. vote!!!!!!",176
"177",2018-11-06 16:20:03,"no matter what she says, senator claire mccaskill will always vote against us and the great state of missouri! vote for josh hawley - he will be a great senator!",177
"178",2018-11-06 16:19:39,"i need @claudiatenney of #ny22 to be re-elected in order to get our big plans moving. her opponent would be a disaster. nobody works harder than claudia, and she is a producer. i look forward to working together with her - she has my strongest endorsement! vote claudia!",178
"179",2018-11-06 16:19:24,"remember florida: i have been president of the united states for almost two years. during that time senator bill nelson didn’t call me once. rick scott called constantly requesting dollars plus for florida. did a great job on hurricanes. vote scott!",179
"180",2018-11-06 16:19:12,"law enforcement has been strongly notified to watch closely for any illegal voting which may take place in tuesday’s election (or early voting). anyone caught will be subject to the maximum criminal penalties allowed by law. thank you!",180
"181",2018-11-06 16:18:49,"“bill nelson is kind of an empty figure in washington. you never hear his name, he’s never in debates on key issues - he is just under the radar.” chris wallace on @foxnews  in other words, nelson is a “stiff.”",181
"182",2018-11-06 15:44:46,"congressman peter king of new york is a hardworking gem. loves his country and his state. get out and vote for peter!",182
"183",2018-11-06 15:20:08,"there is a rumor, put out by the democrats, that josh hawley of missouri left the arena last night early. it is fake news. he met me at the plane when i arrived, spoke at the great rally, &amp; stayed to the very end. in fact, i said goodbye to him and left before he did. deception!",183
"184",2018-11-06 06:36:22,"a fantastic evening in cape girardeau, missouri. josh @hawleymo will be a tireless champion for you. he is great on jobs, great on tax cuts, and tough on crime. he shares your values, and he will always support our military, vets and police! get out tomorrow and vote for josh!! https://t.co/ypb8nqx2d6",184
"185",2018-11-06 05:12:46,"a vote for claire mccaskill is a vote for schumer, pelosi, waters, and their socialist agenda. claire voted in favor of deadly sanctuary cities - she would rather protect criminal aliens than american citizens, which is why she needs to be voted out of office. vote @hawleymo! https://t.co/tn2zsewqj5",185
"186",2018-11-06 05:02:31,"ohio✈️indiana✈️missouri 🇺🇸🇺🇸🇺🇸 https://t.co/xn51cudzut",186
"187",2018-11-06 04:58:38,".@theleegreenwood singing god bless the usa in cape girardeau, missouri at @realdonaldtrump’s #magarally... https://t.co/glcon0wf2h",187
"188",2018-11-06 02:14:58,"you have been loyal and faithful to your country, and now you have a president that is loyal and faithful to you. get out tomorrow, and https://t.co/hfihperfgz! https://t.co/fr6hlma7y6",188
"189",2018-11-06 01:47:25,"on my way, see you soon cape girardeau, missouri! #magarally https://t.co/0pwiwchgbh https://t.co/xzdgktutml",189
"190",2018-11-06 01:26:42,"massive crowd inside and outside the allen county war memorial coliseum in fort wayne, indiana! thank you for joining us tonight - and make sure you get out and https://t.co/0pwiwchgbh tomorrow! https://t.co/8apmivym0x",190
"191",2018-11-06 01:05:37,"there is only one way to stop this democrat-led assault on our sovereignty – you have to vote republican tomorrow! polling locations: https://t.co/0pwiwchgbh https://t.co/ggs0zcxaqu",191
